id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
33119,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Heels
15924,Unisex,Accessories,Bags,Backpacks,Black,Fall,2011.0,Casual,ADIDAS Unisex Ecb Black Backpack
25543,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Wrangler Women Striper Tank Pink Top
45094,Women,Apparel,Innerwear,Briefs,White,Summer,2016.0,Casual,Bw!tch White Spirit Briefs
44637,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Nike Men Red Printed T-shirt
50243,Women,Accessories,Bags,Handbags,Red,Summer,2012.0,Casual,Stoln Women Red Handbag
4368,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Free Authority Men's Hip Skull Cool Charcoal T-shirt
28976,Women,Apparel,Apparel Set,Kurta Sets,Yellow,Summer,2012.0,Ethnic,Biba Women Yellow Churidar Kurta with Dupatta
54838,Women,Accessories,Bags,Clutches,Brown,Summer,2010.0,Casual,Ivory Tag Brown Fur Clutch
12436,Men,Accessories,Socks,Socks,Blue,Fall,2011.0,Casual,Timberland Men Casual Blue Socks
42912,Women,Accessories,Belts,Belts,Red,Summer,2012.0,Casual,French Connection Women Red Belt
35099,Women,Accessories,Stoles,Stoles,Blue,Spring,2013.0,Casual,Allen Solly Women Blue Stole
54545,Women,Accessories,Bags,Handbags,Orange,Summer,2012.0,Casual,Lino Perros Women Orange Handbag
17956,Women,Accessories,Headwear,Caps,Purple,Fall,2011.0,Sports,Nike Women Stay Cool Purple Cap
10735,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Murcia Women Mcc Black Black Handbags
42326,Women,Apparel,Saree,Sarees,Red,Summer,2012.0,Ethnic,Prafful Red Georgette Printed Sari
59978,Women,Apparel,Dress,Dresses,Brown,Fall,2012.0,Casual,Avirate Brown & Grey Check Dress
2814,Men,Footwear,Shoes,Casual Shoes,White,Fall,2010.0,Casual,iD Men's Leather Timber White Graphic Shoe
39593,Women,Footwear,Shoes,Casual Shoes,White,Winter,2015.0,Casual,Catwalk Women White Shoes
16178,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Enroute Men Leather Black Formal Shoes
59260,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Titan Women Silver Dial Watch
31106,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Gini and Jony Boys Printed White T-shirt
1804,Men,Apparel,Bottomwear,Shorts,Black,Fall,2010.0,Sports,Kalenji Men Essential Baggy Black Shorts
42645,Women,Apparel,Topwear,Kurtas,Olive,Summer,2012.0,Ethnic,Alma Women Olive Kurta
30538,Unisex,Accessories,Bags,Backpacks,Navy Blue,Summer,2012.0,Casual,Nike Unisex Navy Blue Backpack
5136,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,Wrangler Women Yoke Tucks Checks Pink White Top
27271,Women,Apparel,Topwear,Tunics,Red,Fall,2011.0,Ethnic,Mother Earth Women Printed Red Tunic
21117,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,s.Oliver Men Solid White Shirt
11259,Men,Accessories,Headwear,Caps,Black,Fall,2011.0,Casual,ADIDAS Men Nba Celtics Black Caps
57146,Women,Apparel,Topwear,Tops,Magenta,Summer,2012.0,Casual,Elle Women Magenta Tube Top
48083,Women,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,French Connection Women Blue Dress
23508,Unisex,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,ADIDAS Unisex Black Dial Watch
14097,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Flying Machine Men Blue Polo Tshirts
58041,Women,Accessories,Jewellery,Earrings,Gold,Fall,2012.0,Casual,Rreverie Gold Colour Earrings
38739,Unisex,Accessories,Bags,Backpacks,Black,Fall,2013.0,Casual,Nike Black Backpack
28387,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Idee Men Black Sunglasses
14429,Women,Footwear,Shoes,Heels,Black,Summer,2012.0,Casual,Enroute Women Casual Black Heels
29266,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,ADIDAS Men Ezeiro III Black Sports Shoes
29913,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Police Women Black Dial Chronograph Watch PL12207MSTB-02M
24537,Women,Apparel,Topwear,Kurtas,Maroon,Fall,2011.0,Ethnic,Mother Earth Women Maroon Kurta
3416,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Myntra Mens Broken Guitar T-shirt
30820,Women,Apparel,Bottomwear,Leggings,Cream,Summer,2012.0,Ethnic,Fabindia Women Cream Leggings
24417,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,ADIDAS Men KX TR Black Sports Shoes
34215,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2013.0,Casual,Proline Men Yellow Polo T-shirt
8279,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Mr.Men Men's Green Tea T-shirt
47416,Women,Accessories,Bags,Handbags,Teal,Fall,2012.0,Casual,Baggit Women Teal Sling Bag
15603,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Sports,Nike Men Football Soccer Black Jackets
29279,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Wrangler Men Blue Aaron Check Shirt
22802,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Locomotive Men Purple Check Shirt
33961,Women,Apparel,Bottomwear,Leggings,Red,Summer,2012.0,Casual,Femella Women Red Leggings
31815,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Titan Men Chronograph Black Dial Watch
53818,Women,Apparel,Topwear,Kurtis,Pink,Fall,2012.0,Ethnic,Ayaany Women Pink Kurti
36655,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Paridhan Women Black Sling Bag
27719,Women,Accessories,Bags,Laptop Bag,Red,Winter,2015.0,Casual,Murcia Women Red Laptop Bag
56343,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Men Black Dial Watch
56486,Women,Personal Care,Nails,Nail Polish,Red,Spring,2017.0,General,Streetwear Berry Shine Nail Polish # 79
39377,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Helix Women Black Dial Watch
31213,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Lotto Men Dunk White Casual Shoes
22893,Men,Footwear,Sandal,Sandals,Khaki,Summer,2012.0,Casual,Woodland Men Khaki Casual Sandals
31648,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,Indigo Nation Men Striped Purple Shirt
15000,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,ADIDAS Men Solid White Tshirts
26437,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Spice Art Black Shaded Handbag
29501,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Giordano Women White Dial Watch
34152,Girls,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Gini and Jony Girls Blue Top
26929,Women,Apparel,Topwear,Tunics,Grey,Summer,2012.0,Casual,Jealous 21 Women Dark Grey Tunic
53132,Women,Footwear,Shoes,Heels,Grey,Winter,2015.0,Casual,Catwalk Women Grey Flats
9947,Men,Apparel,Topwear,Jackets,Blue,Fall,2011.0,Sports,ADIDAS Men Torment Blue Jackets
49239,Men,Accessories,Headwear,Caps,White,Fall,2012.0,Casual,Arrow Men White Cap
46080,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2012.0,Sports,ADIDAS Men Blue Sports Shoes
57896,Women,Apparel,Bottomwear,Shorts,Off White,Summer,2012.0,Casual,Femella Women Off White Shorts
41360,Men,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2016.0,Casual,Wrangler Men Navy Blue Millard Jeans
10826,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Wrangler Men White Polo Tshirts
18974,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,United Colors of Benetton Men Stripes Blue Shirt
29296,Women,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Wrangler Women Printed Black T-shirt
56084,Women,Personal Care,Lips,Lip Gloss,Pink,Spring,2017.0,Casual,Colorbar Star Shine Bare True Lip Gloss 11
55068,Women,Personal Care,Lips,Lip Gloss,Brown,Spring,2017.0,Casual,Lakme Vanilla Lip Gloss 15
31858,Men,Accessories,Watches,Watches,Black,Summer,2017.0,Casual,Titan Edge Men Black Dial Watch NH679SL02A
3967,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,Jealous 21 Women Pink & Beige Long Top
11318,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,United Colors of Benetton Women Solid Black Jeans
54924,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Do U Speak Green Men Blue Shorts
13687,Women,Footwear,Flip Flops,Flip Flops,Pink,Fall,2011.0,Casual,ADIDAS Women Adi Sunshine Flip Flops
26713,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Large Logo Black T-shirt
29139,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Vogue Women Black Sunglasses
32857,Women,Footwear,Shoes,Heels,Blue,Winter,2012.0,Casual,Grendha Women Vicky Ad Blue Flats
4003,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Summer,2011.0,Casual,Spalding Men's Navy With Yellow Flip Flop
24912,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,United Colors of Benetton Kids Boys Yellow Printed T-shirt
57366,Women,Apparel,Innerwear,Briefs,Pink,Winter,2015.0,Casual,Amante Women Pink Lace Briefs PCFR11
15789,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016.0,Casual,Facit Men Grey Comfort Briefs
36795,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Maxima Men Ssteele Silver Dial Watch
44722,Women,Footwear,Flip Flops,Flip Flops,Orange,Summer,2012.0,Casual,Lotto Women Red & Orange Disco Holic Flip Flops
13613,Men,Apparel,Innerwear,Innerwear Vests,Red,Summer,2016.0,Casual,Hanes Men Sleeveless V Neck Red Innerwear T-shirt
6464,Men,Footwear,Flip Flops,Flip Flops,Red,Summer,2011.0,Casual,Lotto Men's Club Red Blue Flip Flop
53630,Women,Apparel,Innerwear,Bra,Pink,Winter,2015.0,Casual,Amante Pink Push-Up Bra-BGDR01
57142,Women,Apparel,Topwear,Tops,Peach,Summer,2012.0,Casual,Elle Women Peach Top
49527,Women,Accessories,Bags,Handbags,Gold,Summer,2012.0,Casual,Rocia Women Gold Handbag
28062,Men,Apparel,Innerwear,Briefs,Red,Summer,2016.0,Casual,Jockey ELANCE Mens Red Pack of two Briefs 1010
36414,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Spinn Men Abzorb X Black Shoes
38425,Women,Accessories,Wallets,Wallets,Yellow,Summer,2012.0,Casual,Baggit Women Yellow Wallet
11087,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Scullers Men Green Check Shirt
44806,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Spykar Women Blue T-Shirt
52524,Women,Apparel,Bottomwear,Jeggings,Black,Summer,2012.0,Casual,Pepe Jeans Women Black Jeggings
33198,Women,Apparel,Topwear,Tunics,Red,Summer,2012.0,Casual,Sepia Women Printed Red Tunic
28116,Men,Apparel,Innerwear,Trunk,Olive,Summer,2016.0,Casual,Jockey COMFORT PLUS Men Comfort Plus Olive Trunks 8015
18702,Men,Apparel,Innerwear,Briefs,Blue,Summer,2016.0,Casual,Hanes Men Ultimate Blue Brief
12327,Men,Apparel,Topwear,Shirts,Pink,Winter,2011.0,Formal,Genesis Pink Striped Formal Shirt
30647,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Nike Men U Logo Black T-shirt
16741,Women,Accessories,Bags,Clutches,Blue,Winter,2015.0,Casual,Spice Art Women Pearl Embroidery Blue Clutch
43107,Women,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017.0,Casual,Paris Hilton Women Tease Woman Eau De Parfum 100Ml
51825,Women,Apparel,Innerwear,Bra,Black,Summer,2016.0,Casual,Bwitch  Black Bra
41450,Men,Footwear,Shoes,Casual Shoes,White,Fall,2012.0,Casual,Lee Cooper Men White Shoes
33267,Girls,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Gini and Jony Girls Blue Shorts
20262,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Wrangler Men Tee Navy Blue T-shirt
38626,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Nike Women Polo Pink Striped T-shirt
12676,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011.0,Casual,Probase Men Solid Brown Trousers
56008,Women,Personal Care,Lips,Lipstick,Maroon,Spring,2017.0,Casual,Colorbar Velvet Matte Luv Me Lipstick 03M
25335,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Casio Sheen Women Silver Analogue Watches (SH167) SHN-3017D-1ADR
4010,Unisex,Sporting Goods,Sports Equipment,Basketballs,Brown,Summer,2011.0,Sports,Spalding 150 SZ Brown Basketball
46896,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Locomotive Men Blue Jeans
11221,Men,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Esprit Men Avalance Blue Steel Watches
22882,Men,Footwear,Sandal,Sandals,Olive,Winter,2015.0,Casual,Woodland Men Olive Casual Sandals
9258,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Formal,Mark Taylor Men Green Striped Shirt
4915,Women,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,Gini and Jony Girl's Vollie White Kidswear
18805,Men,Accessories,Belts,Belts,Red,Summer,2011.0,Casual,Peter England Men Casual Red Belt
9522,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,John Miller Men blue white stripe Blue Shirts
24913,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,United Colors of Benetton Kids Boys Red Printed T-shirt
22845,Men,Footwear,Shoes,Casual Shoes,Olive,Summer,2012.0,Casual,Woodland Men Olive Casual Shoes
29246,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Sports,ADIDAS Men Orlando Blue Jersey
39342,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Fila Men Zoom Black Shoes
55973,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,ColorBar Velvet Matte High Tea 1 Lipstick 77V
41531,Men,Accessories,Belts,Belts,Brown,Summer,2012.0,Casual,Basics Men Brown Leather Belt
39209,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013.0,Formal,Franco Leone Men Black Formal Shoes
39836,Girls,Apparel,Topwear,Tops,Peach,Summer,2012.0,Casual,Gini and Jony Girls Printed Peach Top
30758,Men,Apparel,Topwear,Kurtas,Beige,Summer,2012.0,Ethnic,Fabindia Men Printed Beige & Black Kurta
16141,Women,Apparel,Topwear,Tops,Yellow,Fall,2011.0,Casual,Tokyo Talkies Women Printed Yellow Top
53103,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Casual,Fabindia Silver Earrings
51032,Women,Apparel,Loungewear and Nightwear,Nightdress,Lavender,Summer,2017.0,Casual,Enamor Women Lavender Nightdress
3367,Women,Footwear,Shoes,Sports Shoes,White,Spring,2011.0,Sports,Asics Women Gel Strike 2 Running Pink White Shoe
25389,Men,Apparel,Innerwear,Briefs,Red,Summer,2016.0,Casual,Levis Men Pack of 3 Briefs
33547,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Wrangler Men Nimrod Oxford White Shirt
6715,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Locomotive Men's Black Print White T-shirt
48477,Women,Apparel,Dress,Dresses,Cream,Winter,2011.0,Casual,French Connection Women Cream Dress
44171,Men,Personal Care,Fragrance,Perfume and Body Mist,Brown,Spring,2017.0,Casual,Nike Fragrances Men Ride Perfume 75 ml
31994,Men,Accessories,Socks,Socks,Khaki,Summer,2016.0,Formal,Playboy Men Khaki Green Socks
6555,Unisex,Accessories,Bags,Backpacks,Grey,Summer,2011.0,Casual,Nike Unisex All Access Grey Backpack
12117,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,Aurelia Women Solid Blue Kurtas
22360,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,John Players Men Check Blue Shirt
38204,Women,Accessories,Eyewear,Sunglasses,Grey,Winter,2016.0,Casual,Polaroid Women Sunglasses
17928,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Sports,Nike Men Casual Black Track Pant
37152,Men,Apparel,Topwear,Tshirts,Beige,Summer,2016.0,Casual,Campbell Men Pack of 3 T-shirts
29608,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Indigo Nation Men Striped Blue Shirt
49071,Women,Personal Care,Nails,Nail Polish,Orange,Spring,2017.0,General,Deborah Orange 7 Days Long Nail Polish 835
18178,Girls,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,Doodle Kids Girls Black Layer Top
6982,Men,Apparel,Bottomwear,Track Pants,Cream,Summer,2011.0,Casual,Timberland Men's Madbury Convertible Off White Pant
35703,Women,Footwear,Flip Flops,Flip Flops,Red,Summer,2012.0,Casual,Nike Women Solarsoft Thong Red Flip Flops
15958,Men,Accessories,Ties,Ties,Purple,Fall,2011.0,Formal,Turtle Men Solid Purple Ties
25411,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Men 2.04 White Sports Shoes
18916,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,Levis Men Denim Grey Shirt
48432,Men,Apparel,Topwear,Tshirts,Grey Melange,Summer,2012.0,Casual,French Connection Men Grey Printed T-shirt
14107,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,Flying Machine Women Solid Purple Tops
37679,Unisex,Accessories,Bags,Backpacks,Blue,Summer,2012.0,Casual,American Tourister Unisex Blue Backpack
6024,Women,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,UCB Women's Boat Neck Chest Print Green T-shirt
41327,Women,Apparel,Topwear,Dupatta,Purple,Fall,2012.0,Ethnic,Aurelia Women Purple Dupatta
1983,Women,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Casual,ADIDAS Women Graphic Blue T-shirt
46809,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Nike Women Pink T-shirt
20351,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Washed Blue Jeans
52328,Women,Accessories,Jewellery,Bangle,Blue,Winter,2016.0,Casual,ToniQ Women Teal Set of 6 Bangles
27909,Women,Apparel,Bottomwear,Trousers,White,Summer,2012.0,Casual,Scullers For Her Women White Trousers
9371,Women,Accessories,Socks,Socks,Pink,Fall,2011.0,Casual,Puma Women Pink Socks
52090,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Myntra Women Pink T-shirt
36793,Men,Accessories,Watches,Watches,Off White,Winter,2016.0,Casual,Maxima Attivo Men Off-White Dial Watch 24130LMGT
34906,Women,Apparel,Topwear,Dupatta,Rust,Summer,2012.0,Ethnic,Fabindia Rust Kota Dupatta
23753,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Oakley Men Frogskins Black Sunglasses
28164,Men,Accessories,Eyewear,Sunglasses,Steel,Winter,2016.0,Casual,Ray-Ban Men Aviator Sunglasses
58135,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012.0,Casual,Rreverie Silver Earrings
41445,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Lee Cooper Men White Lifestyle Shoes
16447,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Levi's Men Stripes Blue  Tshirts
40182,Women,Apparel,Topwear,Kurtis,Blue,Summer,2012.0,Ethnic,Mumbai Slang Women Floral Blue Kurti
48361,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,French Connection Men Blue Shirt
48927,Women,Accessories,Jewellery,Ring,Silver,Summer,2012.0,Casual,Lucera Women Silver Ring
41233,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Puma Men White Aquil Sports Shoes
47034,Women,Apparel,Topwear,Kurtas,Black,Fall,2012.0,Ethnic,Shree Women Black & White Printed Kurta
16751,Women,Accessories,Bags,Clutches,Copper,Winter,2015.0,Casual,Spice Art Women Copper Leartherite Multi Clutch
9933,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Basics Men Grey Polo T-shirt
55494,Women,Personal Care,Lips,Lip Gloss,Pink,Spring,2017.0,Casual,Revlon ColorBurst Rose Pearl Lip Gloss 14
31460,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Sports,Nike Men Cricket Off White T-shirt
28889,Women,Apparel,Innerwear,Briefs,Brown,Summer,2012.0,Casual,Enamor Women Brown Boy Shorts Brief
26609,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Puma Men Osuran Black Sports Shoes
51633,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Fossil Women White Dial Chronograph Watch ES2790
26618,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Puma Men Redon Move Black Shoes
9062,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Formal,Mark Taylor Men Pink Striped Shirt
44209,Women,Footwear,Flip Flops,Flip Flops,Silver,Winter,2012.0,Casual,iPanema Women Silver Flip Flops
56909,Women,Footwear,Shoes,Heels,Green,Winter,2012.0,Casual,HM Women Green Flats
10239,Men,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Esprit Men Grand Victory White Dial Steel Watches
17789,Men,Accessories,Socks,Socks,Olive,Summer,2016.0,Casual,Reid & Taylor Men Solid Olive Socks
18387,Men,Apparel,Innerwear,Briefs,Red,Summer,2016.0,Casual,Undercolors of Benetton Men Red Tanga Brief
56089,Women,Personal Care,Lips,Lip Gloss,Pink,Spring,2017.0,Casual,Colorbar Jewel Bright Star Shine Lip Gloss 03
4256,Men,Apparel,Topwear,Tshirts,Grey Melange,Summer,2011.0,Casual,Inkfruit Men Grey Melange Printed T-shirt
43162,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Fastrack Women Silver Dial Watch
14718,Women,Apparel,Topwear,Tops,Navy Blue,Fall,2011.0,Casual,Jealous 21 Women Casual Top Navy Blue Tops
36990,Women,Accessories,Bags,Clutches,Purple,Summer,2012.0,Casual,Lino Perros Women Purple Clutch
47636,Women,Footwear,Shoes,Heels,Red,Spring,2013.0,Casual,Carlton London Women Red Peep Toes
28909,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,BIBA Women Printed Red Kurta
37890,Unisex,Accessories,Socks,Socks,Black,Summer,2016.0,Casual,Happy Socks Unisex Black Socks
26471,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Puma Men Classic Graphic  Navy Blue T-shirt
22329,Men,Apparel,Topwear,Sweaters,Grey,Fall,2011.0,Casual,John Players Men Check Grey Sweater
4365,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Free Authority Men's Masked Angel Washed Grey T-shirt
8457,Women,Apparel,Topwear,Tops,Pink,Fall,2011.0,Casual,Jealous 21 Women jealous Surf Island Forever Pink top Pink Tops
38414,Women,Accessories,Belts,Belts,Blue,Summer,2012.0,Casual,Baggit Women Blue Spirit Dum  Belt
50636,Men,Apparel,Innerwear,Innerwear Vests,Grey Melange,Winter,2016.0,Casual,Chromozome Men Grey Melange Innerwear Vest
20470,Women,Accessories,Belts,Belts,Beige,Winter,2015.0,Casual,Baggit Women Choti Jhuti  Beige Belt
36467,Men,Footwear,Shoes,Casual Shoes,Black,Spring,2013.0,Casual,Spinn Men Zoom Black Shoes
14881,Women,Accessories,Bags,Handbags,Black,Summer,2011.0,Casual,United Colors of Benetton Women Solid Black Handbags
44426,Unisex,Footwear,Sandal,Sandals,Blue,Summer,2012.0,Casual,Footfun Kids Unisex Blue Sandals
47187,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Ganuchi Men Black Shoes
